code2,hyname
600834,上海国资改革，迪士尼，蚂蚁金服概念，轨道交通，地方国资改革
600835,标普道琼斯A股，机器人概念，MSCI预期，上海国资改革，富时罗素概念股，电梯概念，工业机器人，电梯物联网，地方国资改革，含B股，机构重仓
600836,迪士尼，柔性屏，华为海思概念股，人民币升值
600837,期货概念，标普道琼斯A股，富时罗素概念股，MSCI概念，史玉柱概念，融资租赁
600838,上海国资改革，新零售，商超百货，地方国资改革
600839,家用电器，锂电池，互联网+，参股券商，军民融合，物联网，OLED，证金持股，人工智能，区块链，军工，工业互联网，超清视频，区块链应用，互联网电视，智能电视，三网融合，成渝特区，地方国资改革，TMT
600841,上海国资改革，含B股，柴油发电，机构重仓
600843,机器人概念，工业机器人，含B股
600844,煤化工，含B股，己二酸，乙二醇，江苏国资改革，地方国资改革
600845,国产软件，云计算，工业互联网，车联网，大数据，央企国资改革，互联网+，边缘计算，上海自贸区，富时罗素概念股，标普道琼斯A股，智能汽车，电子信息，含B股，机构重仓
600846,高校，氢能源，无人机，迪士尼，央企国资改革，PPP概念，污水处理，雄安新区，富时罗素概念股，垃圾分类，标普道琼斯A股，纳米纸
600847,壳资源，股权转让，举牌，新能源
600848,自由贸易港，上海自贸区，上海国资改革，特斯拉，租售同权，创投，独角兽概念，标普道琼斯A股，住房租赁，商汤科技概念，含B股，园林开发，机构重仓
600850,网络安全，大数据，云计算，军工，央企国资改革，华为概念，股权转让，标普道琼斯A股，智能建筑，去IOE，电子信息，预警机，中国电科系
600851,细胞免疫治疗，生物疫苗，参股券商，参股新三板，举牌，创新药，抗癌，含B股
600853,黑龙江自贸区，创投，猪肉，PPP概念，特色小镇，振兴东北，国改双百行动，海绵城市，地方国资改革
600854,家用电器
600855,安防，智慧城市，智能交通，航天系，地理信息，火箭军，反恐，军工改制，预警机，人脑工程
600856,ST板块，油品改革，天然气，股权转让，国资驰援，人民币贬值受益，LNG加气站，油气开采，油品升级，新能源
600857,壳资源，徐翔概念股
600858,新零售，商超百货，新型城镇化，地方国资改革，山东国资改革
600859,新零售，电子商务，腾讯概念，富时罗素概念股，标普道琼斯A股，养老金持股，便利店，微信概念，老字号
600860,氢能源，燃料电池，天然气，标普道琼斯A股，LNG加气站
600861,新零售，商超百货，地方国资改革，北京国资改革
600862,通用航空，创投，央企国资改革，参股新三板，机床制造，航天军工，机构重仓，中航系
600863,电力改革，MSCI预期，证金持股，央企国资改革，风电，富时罗素概念股，标普道琼斯A股
600864,期货概念，黑龙江自贸区，参股券商，振兴东北，中俄自贸区，地方国资改革，垃圾发电
600865,新零售，信托概念，金改，蚂蚁金服概念，共享经济，共享医院
600866,医疗器械概念，基因芯片，广东国资改革，调味品，医保目录，地方国资改革
600867,生物医药，腾讯概念，互联网医疗，健康中国，MSCI概念，富时罗素概念股，标普道琼斯A股，振兴东北，创新药，胰岛素，医保目录，老龄化
600868,粤港澳大湾区，举牌，恒大概念，新能源
600869,特高压，节能环保，参股银行，碳纤维，特斯拉，电子商务，互联网金融，核电，智能电网，光伏概念，石墨烯，高端装备，能源互联网，锂电池，无人机，互联网+，智慧城市，新能源汽车，独角兽概念，锂电原料，锂电制造
600870,移动支付，互联网+，ST板块，郭台铭概念，互联网电视
600871,两桶油改革，可燃冰，油品改革，页岩气，雄安新区，天然气，摘帽，海工装备，富时罗素概念股，标普道琼斯A股，雄安地热，地热能，机构重仓
600872,MSCI预期，标普道琼斯A股，富时罗素概念股，参股新三板，粤港澳大湾区，小额贷款，调味品
600873,生物疫苗，证金持股，参股银行，国开行，调味品
600874,污水处理，美丽中国，PPP概念，节能环保，京津冀一体化，雄安新区，富时罗素概念股，标普道琼斯A股，天津国资改革，雄安环保，新能源，地方国资改革
600875,氢能源，燃料电池，新能源汽车，核电，风电，工业4.0，证金持股，MSCI概念，一带一路，富时罗素概念股，标普道琼斯A股，潮汐发电，新能源，成渝特区，节能电机
600876,光伏概念，标普道琼斯A股，中材系，太阳能，光伏玻璃，玻璃，触摸屏，特种玻璃
600877,央企国资改革，锂电池，中字头股票，ST板块，军工改制，航天军工
600879,大飞机，无人机，军工，卫星导航，央企国资改革，军民融合，量子通信，MSCI预期，富时罗素概念股，芯片概念，集成电路概念，标普道琼斯A股，雷达，太赫兹，国改双百行动，航空航天，航天系，军工改制，航天军工，太空互联网
600880,文化传媒，网络游戏，手机游戏，互联网+，腾讯概念，虚拟现实，电子竞技，网络直播，证金持股，平面媒体，小额贷款，互联网平台，地方国资改革，TMT，四川国资改革
600881,体育产业，足球概念，水泥，参股券商，超级真菌，创新药，吉林国资改革，医保目录，抗癌，地方国资改革
600882,乳业，股权转让，乳粉
600883,壳资源，水泥
600884,锂电池，宁德时代概念，参股万达商业，参股券商，新材料概念，新能源汽车，参股新三板，特斯拉，创投，电子商务，光伏概念，参股银行，石墨烯，小金属概念，MSCI预期，富时罗素概念股，标普道琼斯A股，金属镍，固态电池，锂电制造，正极材料，电解液，
600885,MSCI预期，新材料概念，新能源汽车，富时罗素概念股，标普道琼斯A股，电机电控，机构重仓
600886,电力改革，证金持股，MSCI概念，央企国资改革，举牌，富时罗素概念股，标普道琼斯A股，太阳能，新能源，机构重仓
600887,乳业，二胎概念，超级品牌，MSCI概念，富时罗素概念股，标普道琼斯A股，乳粉，大消费，白马爆雷，小额贷款
600888,新疆振兴，稀缺资源，石墨烯，一带一路，军工，氧化铝，金属镁，国开行，炭素
600889,举牌，参股券商，粘胶短纤，南京国资改革，氨纶，江苏国资改革，地方国资改革
600890,轨道交通，煤层气
600891,ST板块，小金属概念，黄金概念，互联网金融，新零售，核电，黑龙江自贸区，振兴东北，老字号
600892,文化传媒，创投，网络游戏，影视娱乐
600893,国产航母，军工，高端装备，MSCI概念，富时罗素概念股，标普道琼斯A股，中航系，大国重器标的，航空发动机，预警机，机构重仓
600894,机器人概念，独角兽概念，工业4.0，新能源汽车，电梯概念，轨道交通，工业机器人，电梯物联网，地方国资改革，广东国资改革
600895,租售同权，上海国资改革，创投，参股新三板，上海自贸区，证金持股，蚂蚁金服概念，MSCI概念，富时罗素概念股，标普道琼斯A股，新兴板概念，抗艾滋病，地方国资改革
600896,民营医院，参股券商，摘帽，海南自贸区
600897,福建自贸区，富时罗素概念股，标普道琼斯A股，海峡西岸，航空租赁，地方国资改革，机构重仓
600898,国产操作系统，黄光裕概念
600900,电力改革，标普道琼斯A股，MSCI概念，参股银行，核电，央企国资改革，富时罗素概念股，新能源
600901,富时罗素概念股，标普道琼斯A股，融资租赁，江苏国资改革，地方国资改革
600903,天然气，富时罗素概念股，标普道琼斯A股
600908,养老金持股，村镇银行
600909,期货概念，富时罗素概念股，MSCI概念，标普道琼斯A股，安徽国资改革，地方国资改革，参股新股
600917,天然气，燃料电池，标普道琼斯A股，重庆自贸区，LNG加气站，重庆国资改革，地方国资改革，机构重仓
600919,MSCI概念，富时罗素概念股，标普道琼斯A股，优先股概念
600926,MSCI概念，富时罗素概念股，标普道琼斯A股，浙江国资改革，优先股概念，地方国资改革
600928,新股与次新股，地方国资改革
600929,食盐，调味品，湖南国资改革，地方国资改革
600933,工业4.0，标普道琼斯A股，富时罗素概念股，汽车制造概念
600936,数字乡村，文化传媒，大数据，广播电视，新基建，地方国资改革
600939,地下管网，一带一路，养老金持股，海绵城市，小额贷款，重庆自贸区，重庆国资改革，地方国资改革
